company_id,year,opm,net_profit_margin,roe,debt_to_equity,operating_cashflow_ratio
CHOLAFIN,Mar 2014,28.42329978652028,11.222933821286977,16.09094884127678,7.903366856143419,-0.7462641049100336
CHOLAFIN,Mar 2015,28.559892328398384,11.951547779273216,16.598130841121495,7.457943925233645,-0.609421265141319
CHOLAFIN,Mar 2016,30.042714760322735,13.64499288087328,15.66757493188011,6.143324250681199,-0.6665875652586616
CHOLAFIN,Mar 2017,28.163613123135917,15.296122709842352,16.70544439274081,5.600511865984179,-0.31273966766084366
CHOLAFIN,Mar 2018,26.101816873538407,16.51376146788991,17.912195121951218,7.479024390243903,-1.425796006475985
CHOLAFIN,Mar 2019,22.960045019696118,16.840180078784467,19.281572164948454,8.145457474226804,-1.310776589758019
CHOLAFIN,Mar 2021,30.397579046227698,15.871856412396953,15.84375,6.638541666666667,-0.9233016800584368
CHOLAFIN,Mar 2022,28.83326763894363,21.225857311785575,18.302319653326535,5.87764465969921,-0.5489751675206938
CHOLAFIN,Mar 2023,28.104625892579943,20.684570009313877,18.576606719643106,6.786421302105117,-2.103772120459485
CHOLAFIN,Mar 2024,28.10102802275218,17.846892448990243,17.455213596692694,6.863420609401317,-1.8620779627406983
CIPLA,Mar 2013,73.25763981157145,18.661674115231307,17.130502272979268,0.10721809513249805,0.1688609735475299
CIPLA,Mar 2024,75.59168153953597,16.11701714906495,15.554557028383135,0.020931625851868495,0.16039419570109412
COALINDIA,Mar 2013,73.51946473800565,25.41030408620412,35.80623865324311,0.026922759531275788,0.13336163858102865
COALINDIA,Mar 2014,74.83854520734195,21.402673917969636,35.63814734459013,0.0041977171964908975,0.20571323362791752
COALINDIA,Mar 2015,76.60145709660011,18.519967620075555,34.01729735087849,0.010110772433276337,0.19403669724770642
COALINDIA,Mar 2016,75.96486045645446,18.323679377351947,40.95828668216921,0.034421382022794475,0.1689420891075121
COALINDIA,Mar 2017,84.0745100046057,11.872473261347935,37.84974304592544,0.12293009217717596,0.2105956706412159
COALINDIA,Mar 2018,89.10421847871991,8.25629956360565,34.87957181088314,0.07622162751511548,0.24770071793909249
COALINDIA,Mar 2019,74.88904062820076,17.536601530335588,66.01398601398601,0.08353808353808354,0.16423995340710543
COALINDIA,Mar 2020,77.53955037468776,17.38134887593672,51.93270516528283,0.20008085331343098,0.05180058284762698
COALINDIA,Mar 2021,79.3081998533757,14.109257325661476,34.78284681526918,0.16112602004490936,0.11765489969564348
COALINDIA,Mar 2022,77.46889668687052,15.839219796746114,40.27999907285075,0.08145006142363767,0.3746707378207173
COALINDIA,Mar 2023,68.00624945751237,22.94578016954547,52.13911214108443,0.07118320924346268,0.2584700402164164
COALINDIA,Mar 2024,66.29380849329698,26.25628846856468,45.16982956605826,0.0788468512027076,0.1271956943312442
DABUR,Mar 2013,16.156351791530945,12.47557003257329,36.563245823389025,0.5494033412887828,0.14169381107491857
DABUR,Mar 2014,16.463587418532164,12.978180787758573,34.48795180722892,0.26656626506024095,0.15556814961745538
DABUR,Mar 2015,16.93393200769724,13.701090442591404,31.84257602862254,0.21884317233154443,0.13431686978832585
DABUR,Mar 2016,19.511568123393317,16.118251928020566,30.064732678014867,0.19299928074802206,0.1525706940874036
DABUR,Mar 2017,19.858156028368796,16.811137378513266,26.408087476789767,0.20115535382710956,0.161150512214342
DABUR,Mar 2018,20.94017094017094,17.586117586117584,23.79950928846828,0.16438836312653346,0.1414141414141414
DABUR,Mar 2019,20.434527304756312,16.981796829125074,25.67471590909091,0.12411221590909091,0.17604227833235467
DABUR,Mar 2020,20.63327576280944,16.672423719055843,21.91946715107478,0.07901907356948229,0.1858376511226252
DABUR,Mar 2021,20.937042459736457,17.72641706755909,22.116388308977037,0.06641440501043841,0.2211880359757373
DABUR,Mar 2022,20.681421618146754,15.997795940857745,20.782629444046766,0.12288236697685516,0.1654881072642116
DABUR,Mar 2023,18.751084128360798,14.752818733738074,18.956870611835505,0.13083695531037556,0.12905464006938422
DABUR,Mar 2024,19.348597226701063,14.600128990648178,18.355969997972835,0.13835394283397526,0.16228635923895518
DIVISLAB,Mar 2013,38.04195804195804,28.065268065268068,24.070371851259495,0.013194722111155539,0.22377622377622378
DIVISLAB,Mar 2014,40.20537124802528,30.529225908372826,26.07962213225371,0.006072874493927126,0.21998420221169035
DIVISLAB,Mar 2015,37.65650080256822,27.351524879614768,24.37070938215103,0.007723112128146453,0.2651685393258427
DIVISLAB,Mar 2016,37.6853813559322,29.81991525423729,26.22874446773818,0.009783368273934312,0.2748940677966102
DIVISLAB,Mar 2017,35.67913385826771,26.08267716535433,19.787194325182007,0.006720179204778794,0.2829724409448819
DIVISLAB,Mar 2019,37.88920339668419,27.355438738374442,19.448037947391118,0.015236452493891045,0.1928831378892034
DIVISLAB,Mar 2020,33.852428624397476,25.528364849833146,18.83720930232558,0.00533515731874145,0.22543566926214312
DIVISLAB,Mar 2021,41.13933132443679,28.46893384990673,21.34480903711673,0.0005379236148466917,0.2793801119242359
DIVISLAB,Mar 2022,43.359375,33.035714285714285,25.2387448840382,0.00034106412005457026,0.21339285714285713
DMART,Mar 2014,7.276995305164319,3.4357661118224496,16.84100418410042,0.6705020920502092,0.04225352112676056
DMART,Mar 2015,7.081845006988663,3.292436713775431,17.666666666666668,0.7533333333333333,0.03447740332349744
DMART,Mar 2016,7.735321528424977,3.727865796831314,21.038790269559502,0.7836949375410914,0.05044268406337372
DMART,Mar 2018,9.000199560965875,5.361537949843678,17.262797172842152,0.09402441636324695,0.048559835029601546
DMART,Mar 2019,8.162959260184955,4.508872781804548,16.144621442634687,0.12529085376767496,0.04033991502124469
DRREDDY,Mar 2013,22.555564945491422,12.904588861658075,23.97550635892605,0.5781127335531481,0.11645398461928505
DRREDDY,Mar 2014,24.23406634364517,14.632873648900485,24.958677685950413,0.5692307692307692,0.1468505404398062
DRREDDY,Mar 2015,23.35086201158224,15.549490780802769,23.708515173043743,0.4378361920227342,0.16800905278572856
DRREDDY,Mar 2016,23.028006166495373,13.688335046248715,16.95441164770467,0.2666878828864667,0.20959660842754368
DRREDDY,Mar 2023,26.22618565058776,18.269152817186868,19.35497723954307,0.05784591600103066,0.2386704499391974
DRREDDY,Mar 2024,28.321016743422227,19.913605369319196,19.74233736816026,0.07085722375592836,0.16218628395987292
EICHERMOT,Dec 2012,8.607198748043817,7.433489827856025,27.065527065527068,0.013105413105413105,0.07762128325508608
EICHERMOT,Dec 2013,10.499265785609397,7.709251101321586,25.547445255474454,0.040875912408759124,0.1051395007342144
